Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2474,531375070,20,RL,63.0,13072,1,No,3,Lvl,2,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,1141.0,1141.0,GasA,4,1,4,1141,0,0,1141,0.0,0.0,1,1,3,1,2,6,7,0,0.0,Detchd,2005.0,1,2.0,484.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,,0,3,2006,WD ,Abnorml,142500
2475,531375100,20,RL,63.0,13072,1,No,3,Lvl,2,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,PConc,4.0,3.0,1,5,941.0,1,0.0,217.0,1158.0,GasA,4,1,4,1158,0,0,1158,1.0,0.0,1,1,3,1,3,5,7,0,0.0,Detchd,2006.0,1,2.0,576.0,3.0,3.0,2,0,50,0,0,0,0,0.0,0,,0,5,2006,New,Partial,158000
2476,531376030,60,RL,65.0,7800,1,No,3,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,891.0,891.0,GasA,4,1,4,891,795,0,1686,0.0,0.0,2,1,3,1,3,8,7,0,0.0,Attchd,2005.0,3,2.0,462.0,3.0,3.0,2,144,101,0,0,0,0,0.0,0,,0,4,2006,WD ,Normal,184000
2477,531376050,60,RL,74.0,7632,1,No,2,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,784.0,784.0,GasA,4,1,4,831,754,0,1585,0.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,2005.0,2,2.0,449.0,3.0,3.0,2,100,77,0,0,0,0,0.0,0,,0,3,2006,WD ,Normal,184900
2478,531379030,60,RL,70.0,8304,1,No,2,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,PConc,4.0,3.0,1,1,0.0,1,0.0,941.0,941.0,GasA,4,1,4,941,896,0,1837,0.0,0.0,2,1,3,1,2,7,7,0,0.0,Attchd,1997.0,2,2.0,688.0,3.0,3.0,2,150,165,0,0,0,0,0.0,4,,0,7,2006,WD ,Normal,187000
2479,531450040,60,RL,65.0,7153,1,No,3,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,4.0,3.0,1,5,387.0,1,0.0,374.0,761.0,GasA,4,1,4,810,793,0,1603,0.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,1992.0,2,2.0,484.0,3.0,3.0,2,0,124,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,175900
2480,531451290,60,RL,70.0,9370,1,No,1,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,,0.0,3,2,PConc,4.0,3.0,1,5,758.0,1,0.0,78.0,836.0,GasA,4,1,4,844,887,0,1731,1.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,1992.0,2,2.0,462.0,3.0,3.0,2,307,85,0,0,224,0,0.0,0,Othr,3000,10,2006,WD ,Family,248500
2481,531452080,120,RL,50.0,7175,1,No,3,Lvl,2,Inside,2,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,,0.0,3,2,PConc,4.0,3.0,1,6,904.0,1,0.0,494.0,1398.0,GasA,3,1,4,1398,0,0,1398,1.0,0.0,2,0,2,1,3,5,7,0,0.0,Attchd,1990.0,2,2.0,542.0,3.0,3.0,2,0,46,0,0,0,0,0.0,3,,0,7,2006,WD ,Normal,172000
2482,531452100,120,RL,50.0,7175,1,No,3,Lvl,2,Inside,2,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,,0.0,3,2,PConc,4.0,3.0,1,6,278.0,1,0.0,939.0,1217.0,GasA,3,1,4,1217,0,0,1217,0.0,0.0,2,0,2,1,3,5,7,0,0.0,Attchd,1991.0,2,2.0,484.0,3.0,3.0,2,0,64,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,151000
2483,531452210,60,RL,,9019,1,No,2,Lvl,2,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,PConc,4.0,3.0,1,5,274.0,1,0.0,362.0,636.0,GasA,4,1,4,636,684,0,1320,0.0,0.0,2,1,3,1,3,6,7,0,0.0,Attchd,1994.0,3,2.0,472.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,150000
2484,531478010,20,RH,,8900,1,No,3,Lvl,2,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,3,1056.0,1,0.0,0.0,1056.0,GasA,2,1,4,1056,0,0,1056,1.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1966.0,1,1.0,384.0,3.0,3.0,2,0,42,0,0,0,0,0.0,3,,0,11,2006,WD ,Normal,107000
2485,531479030,20,RH,60.0,7800,1,No,3,Lvl,2,Corner,2,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,CBlock,3.0,3.0,1,4,641.0,1,0.0,187.0,828.0,GasA,3,1,4,965,0,0,965,1.0,0.0,1,0,3,1,2,6,7,0,0.0,Detchd,1979.0,1,1.0,300.0,3.0,3.0,2,421,0,0,0,0,0,0.0,3,,0,7,2006,WD ,Abnorml,119900
2486,532351060,20,RL,70.0,9100,1,No,3,Lvl,2,Inside,2,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,2,2,CBlock,3.0,3.0,1,2,36.0,1,0.0,952.0,988.0,GasA,4,1,4,988,0,0,988,1.0,0.0,1,0,3,1,2,6,7,0,0.0,Detchd,1977.0,1,2.0,624.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,129500
2487,532351090,90,RM,70.0,9100,1,No,3,Lvl,2,Inside,2,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,2,2,CBlock,3.0,3.0,1,3,1332.0,1,0.0,396.0,1728.0,GasA,2,1,4,1728,0,0,1728,1.0,0.0,2,0,6,2,2,10,7,0,0.0,Detchd,1963.0,1,2.0,504.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,,0,11,2006,ConLI,Abnorml,125000
2488,532351150,90,RM,68.0,8927,1,No,3,Lvl,2,Inside,2,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,,0.0,2,3,CBlock,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,1,4,1286,368,0,1654,0.0,0.0,2,0,4,2,2,10,7,0,0.0,Attchd,1977.0,2,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,,0,8,2006,WD ,Normal,119500
2489,532353030,20,RL,,9240,1,No,2,Lvl,2,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,4,612.0,1,0.0,252.0,864.0,GasA,3,1,4,1211,0,0,1211,0.0,0.0,1,0,2,1,2,6,6,1,3.0,Detchd,1972.0,1,2.0,576.0,3.0,3.0,2,161,0,0,0,0,0,0.0,3,,0,3,2006,WD ,Normal,144000
2490,532353180,80,RL,88.0,8471,1,No,2,Lvl,2,Corner,2,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,2,2,CBlock,4.0,4.0,3,5,506.0,1,0.0,0.0,506.0,GasA,2,1,4,1212,0,0,1212,1.0,0.0,1,0,3,1,2,6,7,1,3.0,Attchd,1978.0,1,2.0,492.0,3.0,3.0,2,292,12,0,0,0,0,0.0,2,,0,7,2006,WD ,Normal,151000
2491,532376080,20,RL,,9308,1,No,2,Lvl,2,CulDSac,2,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,3,554.0,1,0.0,430.0,984.0,GasA,2,1,4,984,0,0,984,0.0,0.0,1,0,3,1,2,5,7,0,0.0,Attchd,1965.0,1,1.0,310.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3,,0,7,2006,WD ,Normal,126000
2492,532376180,20,RL,65.0,8450,1,No,3,Lvl,2,Inside,2,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,2,2,CBlock,3.0,3.0,1,4,162.0,3,270.0,450.0,882.0,GasA,2,1,4,909,0,0,909,0.0,0.0,1,0,3,1,2,5,7,0,0.0,Attchd,1968.0,1,1.0,294.0,3.0,3.0,2,0,155,0,0,0,0,0.0,3,,0,11,2006,COD,Normal,116000
2493,532376250,20,RL,,8638,1,No,2,Lvl,2,Inside,2,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,,0.0,2,2,PConc,3.0,3.0,1,5,181.0,1,0.0,744.0,925.0,GasA,3,1,4,925,0,0,925,1.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1990.0,1,2.0,484.0,3.0,3.0,2,203,74,0,0,0,0,0.0,0,,0,10,2006,WD ,Normal,133500
2494,532378050,20,RL,,13052,1,No,2,Lvl,2,CulDSac,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,3,712.0,1,0.0,312.0,1024.0,GasA,2,1,4,1024,0,0,1024,0.0,0.0,1,1,3,1,2,5,7,0,0.0,Attchd,1965.0,1,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3,,0,1,2006,WD ,Normal,120875
2495,532378070,20,RL,,13526,1,No,2,Lvl,2,CulDSac,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,2,2,CBlock,3.0,3.0,1,4,560.0,2,375.0,0.0,935.0,GasA,2,1,4,935,0,0,935,1.0,0.0,1,0,3,1,2,5,7,0,0.0,Attchd,1965.0,1,1.0,288.0,3.0,3.0,2,180,0,0,0,0,0,0.0,3,,0,11,2006,WD ,Normal,137000
2496,532378130,20,RL,,8020,1,No,2,Lvl,2,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,5,644.0,1,0.0,268.0,912.0,GasA,2,0,4,912,0,0,912,0.0,0.0,1,0,3,1,2,6,7,0,0.0,,,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,2,,0,4,2006,WD ,Normal,124000
2497,532378160,20,RL,65.0,6993,1,No,3,Lvl,2,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,,0.0,2,2,CBlock,3.0,3.0,1,4,465.0,1,0.0,447.0,912.0,GasA,2,1,4,1236,0,0,1236,0.0,0.0,1,0,3,1,2,6,7,1,3.0,Attchd,1961.0,1,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,135000
2498,532378220,20,RL,,8789,1,No,2,Lvl,2,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,CBlock,3.0,3.0,2,3,659.0,1,0.0,253.0,912.0,GasA,2,1,4,941,0,0,941,0.0,0.0,1,0,3,1,2,6,7,1,1.0,Attchd,1967.0,1,1.0,288.0,3.0,3.0,2,64,0,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,129200
2499,532476050,80,RL,100.0,14330,1,No,2,Low,2,Corner,2,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,3,1,CBlock,4.0,3.0,4,5,1023.0,4,497.0,228.0,1748.0,GasA,3,1,4,2151,495,0,2646,1.0,2.0,2,0,3,1,3,9,4,4,3.0,Attchd,1974.0,2,2.0,550.0,3.0,3.0,2,641,100,0,0,0,800,4.0,4,,0,1,2006,WD ,Normal,260000
2500,533110130,60,RL,121.0,16059,1,No,3,Lvl,2,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,3,2,CBlock,4.0,3.0,1,1,0.0,1,0.0,1288.0,1288.0,GasA,4,1,4,1301,1116,0,2417,0.0,0.0,2,1,4,1,3,9,7,1,3.0,Attchd,1991.0,1,2.0,462.0,3.0,3.0,2,127,82,0,0,0,0,0.0,0,,0,4,2006,WD ,Normal,260000
2501,533125120,60,RL,105.0,11025,1,No,3,HLS,2,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,3,2,PConc,5.0,3.0,4,6,1118.0,1,0.0,216.0,1334.0,GasA,4,1,4,1520,1306,0,2826,1.0,0.0,2,1,3,1,3,9,7,3,3.0,Attchd,1992.0,2,3.0,888.0,3.0,3.0,2,177,208,186,0,0,0,0.0,0,,0,10,2006,WD ,Normal,334000
2502,533127080,60,RL,,14541,1,No,2,Lvl,2,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,4.0,4.0,1,6,1012.0,1,0.0,326.0,1338.0,GasA,4,1,4,1352,1168,0,2520,1.0,0.0,2,1,5,1,3,10,7,1,3.0,Attchd,1993.0,2,3.0,796.0,3.0,3.0,2,209,55,0,0,0,0,0.0,0,,0,11,2006,WD ,Abnorml,310000
2503,533128030,60,RL,,13346,1,No,2,Lvl,2,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,,0.0,3,2,PConc,4.0,3.0,1,6,728.0,1,0.0,367.0,1095.0,GasA,4,1,4,1166,1129,0,2295,1.0,0.0,2,1,4,1,3,9,7,1,3.0,Attchd,1992.0,2,2.0,590.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,268000
2504,533128090,20,RL,89.0,12461,1,No,3,Lvl,2,Corner,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,,0.0,3,2,PConc,4.0,3.0,1,6,1456.0,1,0.0,168.0,1624.0,GasA,4,1,4,1624,0,0,1624,1.0,0.0,2,0,2,1,3,5,7,1,2.0,Attchd,1994.0,2,3.0,757.0,3.0,3.0,2,0,114,192,0,0,0,0.0,4,,0,7,2006,WD ,Normal,262000
2505,533206040,120,FV,34.0,3628,1,Pave,3,Lvl,2,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,1143.0,1143.0,GasA,4,1,4,1143,0,0,1143,0.0,0.0,1,1,1,1,3,5,7,1,4.0,Attchd,2004.0,2,2.0,588.0,3.0,3.0,2,0,191,0,0,0,0,0.0,0,,0,5,2006,WD ,Normal,176400
2506,533208050,120,FV,37.0,3316,1,Pave,2,Lvl,2,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,6,1039.0,1,0.0,208.0,1247.0,GasA,4,1,4,1247,0,0,1247,1.0,0.0,1,1,1,1,3,4,7,1,4.0,Attchd,2005.0,3,2.0,550.0,3.0,3.0,2,0,84,0,0,0,0,0.0,0,,0,4,2006,WD ,Normal,197000
2507,533212100,160,FV,30.0,3180,1,Pave,3,Lvl,2,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,2,2,PConc,4.0,3.0,1,1,0.0,1,0.0,600.0,600.0,GasA,4,1,4,520,600,80,1200,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2005.0,2,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,151000
2508,533212110,160,FV,24.0,2544,1,Pave,3,Lvl,2,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,600.0,600.0,GasA,4,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2005.0,2,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,147400
2509,533212120,160,FV,24.0,2544,1,Pave,3,Lvl,2,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,600.0,600.0,GasA,4,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2005.0,2,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,149900
2510,533212130,160,FV,30.0,3180,1,Pave,3,Lvl,2,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,600.0,600.0,GasA,4,1,4,520,600,80,1200,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2005.0,2,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0,,0,4,2006,WD ,Abnorml,144152
2511,533221080,160,FV,,2998,1,No,3,Lvl,2,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,3,2,PConc,4.0,3.0,1,6,353.0,1,0.0,403.0,756.0,GasA,4,1,4,768,756,0,1524,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2000.0,1,2.0,440.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,166000
2512,533223010,160,FV,35.0,3735,1,No,3,Lvl,2,FR3,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,3,2,PConc,4.0,3.0,1,6,450.0,1,0.0,241.0,691.0,GasA,4,1,4,713,739,0,1452,1.0,0.0,2,1,3,1,3,6,7,0,0.0,Detchd,1999.0,1,2.0,506.0,3.0,3.0,2,0,34,0,0,0,0,0.0,0,,0,3,2006,WD ,Normal,183900
2513,533223080,160,FV,,2651,1,No,3,Lvl,2,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,PConc,4.0,3.0,1,6,641.0,1,0.0,32.0,673.0,GasA,4,1,4,673,709,0,1382,1.0,0.0,2,1,3,1,3,6,7,0,0.0,Detchd,2000.0,1,2.0,490.0,3.0,3.0,2,153,50,0,0,0,0,0.0,0,,0,4,2006,WD ,Normal,165000
2514,533223110,160,FV,,4447,1,No,2,Lvl,2,FR2,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,530.0,530.0,GasA,4,1,4,530,550,0,1080,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Attchd,2003.0,2,2.0,496.0,3.0,3.0,2,0,50,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,139000
2515,533241010,60,FV,114.0,8314,1,Pave,2,Lvl,2,Corner,2,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,569.0,569.0,GasA,4,1,4,854,840,0,1694,0.0,0.0,2,1,3,1,3,6,7,1,3.0,BuiltIn,1997.0,1,1.0,434.0,3.0,3.0,2,0,382,0,0,110,0,0.0,4,,0,11,2006,WD ,Normal,200000
2516,533242030,20,FV,60.0,7180,1,Pave,2,Lvl,2,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,3,2,PConc,4.0,3.0,1,1,0.0,1,0.0,1568.0,1568.0,GasA,4,1,4,1568,0,0,1568,0.0,0.0,2,0,3,1,3,6,7,1,3.0,Attchd,2001.0,2,2.0,564.0,3.0,3.0,2,0,266,0,0,0,0,0.0,0,,0,9,2006,WD ,Normal,221000
2517,533250130,120,RL,30.0,9549,1,No,2,Lvl,2,CulDSac,2,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,,0.0,3,3,PConc,4.0,4.0,3,2,437.0,6,1057.0,0.0,1494.0,GasA,4,1,4,1494,0,0,1494,1.0,0.0,1,1,2,1,4,6,7,1,4.0,Attchd,1995.0,3,2.0,481.0,3.0,3.0,2,0,30,0,0,216,0,0.0,0,,0,4,2006,WD ,Normal,270000
2518,533252020,20,RL,,11250,1,No,2,Lvl,2,Inside,2,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,3,2,CBlock,4.0,3.0,1,5,767.0,1,0.0,441.0,1208.0,GasA,2,1,4,1208,0,0,1208,1.0,0.0,1,1,3,1,2,6,7,1,3.0,Attchd,1977.0,2,2.0,546.0,3.0,3.0,2,198,42,0,0,0,0,0.0,0,,0,6,2006,WD ,Normal,165000
2519,533253030,120,RL,,3760,1,No,2,Lvl,2,CulDSac,2,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,CBlock,4.0,3.0,4,6,1009.0,2,182.0,44.0,1235.0,GasA,3,1,4,1235,0,0,1235,1.0,0.0,1,0,1,1,2,4,7,3,3.0,Attchd,1980.0,3,2.0,484.0,3.0,3.0,2,133,78,0,0,0,0,0.0,0,,0,5,2006,WD ,Normal,214000
2520,533253050,120,RL,36.0,3640,1,No,2,Lvl,2,CulDSac,2,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,CBlock,4.0,3.0,4,6,860.0,1,0.0,176.0,1036.0,GasA,2,1,4,1036,0,0,1036,1.0,0.0,1,0,1,1,3,4,7,1,3.0,Detchd,1980.0,3,2.0,484.0,3.0,3.0,2,133,108,0,0,0,0,0.0,0,,0,9,2006,WD ,Normal,188000
2521,533253090,120,RL,40.0,3874,1,No,2,Lvl,2,Inside,2,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,CBlock,4.0,3.0,4,6,807.0,1,0.0,419.0,1226.0,GasA,2,1,4,1226,0,0,1226,1.0,0.0,1,0,1,1,3,4,7,1,2.0,Attchd,1980.0,3,2.0,484.0,3.0,3.0,2,133,78,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,190000
2522,533253160,120,RL,40.0,3876,1,No,2,Lvl,2,Inside,2,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,,0.0,3,2,CBlock,4.0,3.0,4,6,652.0,3,526.0,48.0,1226.0,GasA,2,1,4,1226,0,0,1226,1.0,0.0,1,0,1,1,3,4,7,1,3.0,Attchd,1978.0,3,2.0,484.0,3.0,3.0,2,133,60,0,0,0,0,0.0,0,,0,7,2006,WD ,Normal,170000
2523,533350050,20,RL,68.0,50271,1,No,2,Low,2,Inside,2,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,,0.0,3,2,CBlock,5.0,3.0,4,6,1810.0,1,0.0,32.0,1842.0,GasA,3,1,4,1842,0,0,1842,2.0,0.0,0,1,0,1,3,5,7,1,4.0,Attchd,1981.0,3,3.0,894.0,3.0,3.0,2,857,72,0,0,0,0,0.0,0,,0,11,2006,WD ,Normal,385000
2524,534125210,190,RL,79.0,13110,1,No,2,Lvl,2,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,2,2,CBlock,4.0,3.0,1,6,962.0,1,0.0,191.0,1153.0,GasA,4,1,4,1193,0,0,1193,1.0,0.0,2,0,2,1,2,6,7,0,0.0,Attchd,1972.0,3,2.0,501.0,3.0,3.0,2,140,153,0,0,0,0,0.0,3,,0,7,2006,WD ,Normal,146500
2525,534126060,80,RL,102.0,10192,1,No,2,Lvl,2,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,2,2,CBlock,3.0,3.0,1,1,0.0,1,0.0,570.0,570.0,GasA,3,1,4,1222,698,0,1920,0.0,0.0,3,0,4,1,3,8,7,1,3.0,Attchd,1968.0,2,2.0,487.0,3.0,3.0,2,0,98,0,0,0,0,0.0,4,,0,9,2006,WD ,Normal,170000
2526,534127190,20,RL,,20781,1,No,1,Lvl,2,CulDSac,2,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,,0.0,2,2,CBlock,3.0,3.0,1,4,297.0,3,68.0,1203.0,1568.0,GasA,2,1,4,2156,0,0,2156,0.0,0.0,2,0,3,1,2,9,7,1,4.0,Attchd,1968.0,2,2.0,508.0,4.0,3.0,2,0,80,0,290,0,0,0.0,0,,0,6,2006,WD ,Normal,262500
